"","id","experiment_id","channel_id","time","od_led","od_value","od_raw","od_repeats","intensity","flash","background","temperature","batchtime_h","od_corr","dilution"
"15039",15039,1,7,"2023-03-16 17:30:00",720,0.177986159920692,0.177986159920692,2,0,1985,3,29.005069732666,235.75,0.184874900969876,0
"15040",15040,1,8,"2023-03-16 17:30:00",720,0.0439917258918285,0.0439917258918285,2,0,2714,3,29.0068874359131,235.75,0.0461141974449228,NA
"15041",15041,1,1,"2023-03-16 17:45:00",680,0.220832526683807,0.220832526683807,2,0,1801,4,28.9996147155762,236,0.201524090400888,NA
"15042",15042,1,2,"2023-03-16 17:45:00",680,0.163407638669014,0.163407638669014,2,0,2076,3,28.9996147155762,236,0.149567639812937,NA
"15043",15043,1,3,"2023-03-16 17:45:00",680,0.171000823378563,0.171000823378563,2,0,2034,3,28.9996147155762,236,0.156398672953581,NA
"15044",15044,1,4,"2023-03-16 17:45:00",680,0.166166573762894,0.166166573762894,2,0,2039,3,28.9996147155762,236,0.152048652194594,NA
"15045",15045,1,5,"2023-03-16 17:45:00",680,0.226871222257614,0.226871222257614,2,0,1774,3,28.9996147155762,236,0.207036864347178,NA
"15046",15046,1,6,"2023-03-16 17:45:00",680,0.0864462926983833,0.0864462926983833,2,0,2473,3,28.9996147155762,236,0.0804087199403872,NA
"15047",15047,1,7,"2023-03-16 17:45:00",680,0.215174928307533,0.215174928307533,2,0,1826,3,28.9996147155762,236,0.1963690842459,NA
"15048",15048,1,8,"2023-03-16 17:45:00",680,0.074260838329792,0.074260838329792,2,0,2518,3,28.9996147155762,236,0.0693518962943493,NA
"15049",15049,1,1,"2023-03-16 17:45:00",720,0.19631539285183,0.19631539285183,2,0,1906,4,28.9996147155762,236,0.204567131649582,0
"15050",15050,1,2,"2023-03-16 17:45:00",720,0.143503904342651,0.143503904342651,2,0,2161,3,28.9996147155762,236,0.148516470487511,0
"15051",15051,1,3,"2023-03-16 17:45:00",720,0.165300354361534,0.165300354361534,2,0,2054,3,28.9996147155762,236,0.171401414424269,0
"15052",15052,1,4,"2023-03-16 17:45:00",720,0.154716670513153,0.154716670513153,2,0,2113,3,28.9996147155762,236,0.160249833298147,0
"15053",15053,1,5,"2023-03-16 17:45:00",720,0.164387583732605,0.164387583732605,2,0,2059,3,28.9996147155762,236,0.170436569241407,0
"15054",15054,1,6,"2023-03-16 17:45:00",720,0.0600139498710632,0.0600139498710632,2,0,2628,3,28.9996147155762,236,0.0626771372560664,0
"15055",15055,1,7,"2023-03-16 17:45:00",720,0.17996272444725,0.17996272444725,2,0,1976,3,28.9996147155762,236,0.186985299432123,0
"15056",15056,1,8,"2023-03-16 17:45:00",720,0.0446330010890961,0.0446330010890961,2,0,2710,3,28.9996147155762,236,0.0467815917893347,NA
"15057",15057,1,1,"2023-03-16 18:00:00",680,0.222042560577393,0.222042560577393,2,0,1796,4,28.9996147155762,236.25,0.2026278552644,NA
"15058",15058,1,2,"2023-03-16 18:00:00",680,0.135025516152382,0.135025516152382,2,0,2216,3,28.9996147155762,236.25,0.124090000853102,NA
"15059",15059,1,3,"2023-03-16 18:00:00",680,0.171856999397278,0.171856999397278,2,0,2030,3,28.9996147155762,236.25,0.157169478346973,NA
"15060",15060,1,4,"2023-03-16 18:00:00",680,0.166166573762894,0.166166573762894,2,0,2039,3,28.9996147155762,236.25,0.152048652194594,NA
"15061",15061,1,5,"2023-03-16 18:00:00",680,0.229577139019966,0.229577139019966,2,0,1763,3,28.9996147155762,236.25,0.209510762137848,NA
"15062",15062,1,6,"2023-03-16 18:00:00",680,0.0867980942130089,0.0867980942130089,2,0,2471,3,28.9996147155762,236.25,0.0807269623900977,NA
"15063",15063,1,7,"2023-03-16 18:00:00",680,0.218043118715286,0.218043118715286,2,0,1814,3,28.9996147155762,236.25,0.198981312089533,NA
"15064",15064,1,8,"2023-03-16 18:00:00",680,0.0730537474155426,0.0730537474155426,2,0,2525,3,28.9996147155762,236.25,0.0682524992112333,NA
"15065",15065,1,1,"2023-03-16 18:00:00",720,0.197687581181526,0.197687581181526,2,0,1900,4,28.9996147155762,236.25,0.206052698546953,0
"15066",15066,1,2,"2023-03-16 18:00:00",720,0.121720843017101,0.121720843017101,2,0,2272,3,28.9996147155762,236.25,0.125928112606737,0
"15067",15067,1,3,"2023-03-16 18:00:00",720,0.166360348463058,0.166360348463058,2,0,2049,3,28.9996147155762,236.25,0.172522637282192,0
"15068",15068,1,4,"2023-03-16 18:00:00",720,0.154510900378227,0.154510900378227,2,0,2114,3,28.9996147155762,236.25,0.160033781340936,0
"15069",15069,1,5,"2023-03-16 18:00:00",720,0.165868759155273,0.165868759155273,2,0,2052,3,28.9996147155762,236.25,0.172002550924429,0
"15070",15070,1,6,"2023-03-16 18:00:00",720,0.0605105459690094,0.0605105459690094,2,0,2625,3,28.9996147155762,236.25,0.0631875967173617,0
"15071",15071,1,7,"2023-03-16 18:00:00",720,0.182390823960304,0.182390823960304,2,0,1965,3,28.9996147155762,236.25,0.189582047205416,0
"15072",15072,1,8,"2023-03-16 18:00:00",720,0.0385788939893246,0.0385788939893246,2,0,2748,3,28.9996147155762,236.25,0.0404606834284781,NA
"15073",15073,1,1,"2023-03-16 18:15:00",680,0.223985716700554,0.223985716700554,2,0,1785,1,28.9996147155762,236.5,0.204401279005627,NA
"15074",15074,1,2,"2023-03-16 18:15:00",680,0.133458375930786,0.133458375930786,2,0,2222,1,28.9996147155762,236.5,0.122684510240559,NA
"15075",15075,1,3,"2023-03-16 18:15:00",680,0.172071322798729,0.172071322798729,2,0,2027,1,28.9996147155762,236.5,0.157362450343206,NA
