sgRNA	condition	time	group	reference_group	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	fitness
E	LD_N2	0	5	5	NA	0	0	NA	1	1	-0.9554493406627668
E	LD_N2	3.4	6	5	6643.955177322213	-0.1623751272617845	0.7614593903374308	-0.21324200518405856	0.8311382062415394	0.9459480587811423	-0.9554493406627668
E	LD_N2	5.8	7	5	6643.955177322213	-0.6106925941789113	0.7613860373568323	-0.8020801068258928	0.42250662148643203	0.5200081495217626	-0.9554493406627668
E	LD_N2	7.4	8	5	6643.955177322213	-0.7549849438617845	0.7643039838011825	-0.9878071550889337	0.32324710269436535	0.3978425879315266	-0.9554493406627668
E	LD_N2	9.5	9	5	6643.955177322213	-0.7985277562549964	0.7650193545045917	-1.0438007241948852	0.2965775964876516	0.31634943625349504	-0.9554493406627668
E	LD_N2	10.8	10	5	6643.955177322213	-1.096821615975611	0.7622971085755822	-1.438837434429099	0.15019658743431638	0.15019658743431638	-0.9554493406627668
E	pool	0	1	1	NA	0	0	NA	1	1	0.11126532533526043
E	pool	1	2	1	6643.955177322213	0.11126532533526043	0.6222236565480519	0.17881886065299069	0.8580799353198787	0.9251128400994767	0.11126532533526043
G	HL_5N2	0	26	26	NA	0	0	NA	1	1	0.47889574004659746
G	HL_5N2	2.2	27	26	2851.63157277596	0.04541820334693925	0.07840617169789714	0.5792682178379763	0.5624082070301739	0.9837356909970835	0.47889574004659746
G	HL_5N2	4.1	28	26	2851.63157277596	0.055817539432600774	0.07721776409517223	0.7228587888637218	0.4697666446967711	0.7516266315148338	0.47889574004659746
G	HL_5N2	5.2	29	26	2851.63157277596	0.20267287449542068	0.0773016399906549	2.6218444333124378	0.008745534112907877	0.019989792258075147	0.47889574004659746
G	HL_5N2	7.3	30	26	2851.63157277596	0.4379291000790176	0.08115200173862329	5.396405396006278	6.798923399839432e-8	1.8130462399571818e-7	0.47889574004659746
G	HL_5N2	8.8	31	26	2851.63157277596	0.5246263464580649	0.07839362253318274	6.692206961554802	2.1982965678860272e-11	5.862124181029406e-11	0.47889574004659746
G	HL_5N2	10.01	32	26	2851.63157277596	0.3518250474056869	0.07807278335443282	4.50637254481476	6.594526564956137e-6	1.1723602782144243e-5	0.47889574004659746
G	HL_5N2	11.6	33	26	2851.63157277596	0.35822505799571613	0.08126011028896017	4.4083752375165535	1.041489877819704e-5	1.5148943677377512e-5	0.47889574004659746
G	HL_5O2	0	18	18	NA	0	0	NA	1	1	0.06221221499320536
G	HL_5O2	2.3	19	18	2851.63157277596	-0.003387190360223445	0.07785835271774175	-0.0435045212490297	0.9652993605045962	0.9930212054609951	0.06221221499320536
G	HL_5O2	3.3	20	18	2851.63157277596	0.02916639917246978	0.07782800667134267	0.3747545442816698	0.7078430229727313	0.9970919083904923	0.06221221499320536
G	HL_5O2	4.2	21	18	2851.63157277596	-0.014905713545755239	0.07992778692425884	-0.18648975680860763	0.852060710842017	0.9088647582314847	0.06221221499320536
G	HL_5O2	7.1	22	18	2851.63157277596	0.02096789889618723	0.07989336015722298	0.26244857964321794	0.792975623681345	0.792975623681345	0.06221221499320536
G	HL_5O2	8.8	23	18	2851.63157277596	0.16485721331753822	0.07929614860705209	2.07900656227933	0.03761674730907962	0.05471526881320672	0.06221221499320536
G	HL_5O2	9.6	24	18	2851.63157277596	0.1111745757989205	0.08256787398032417	1.3464628606691904	0.17815329009483838	0.19003017610116094	0.06221221499320536
G	HL_5O2	11.2	25	18	2851.63157277596	-0.04139641310931325	0.08875291766034356	-0.4664231238880154	0.6409126628454279	0.6409126628454279	0.06221221499320536
G	LD_N2	0	5	5	NA	0	0	NA	1	1	0.9885919862839343
G	LD_N2	3.4	6	5	2851.63157277596	0.08638682634703439	0.1104874435423235	0.7818700802317226	0.43429093019553167	0.9459480587811423	0.9885919862839343
G	LD_N2	5.8	7	5	2851.63157277596	0.1638247105331915	0.10960286165151753	1.4947119816458116	0.13498962593182062	0.24792837044137106	0.9885919862839343
G	LD_N2	7.4	8	5	2851.63157277596	0.44821010835164765	0.11722391262799009	3.823538203967323	1.3155019747590046e-4	4.209606319228815e-4	0.9885919862839343
G	LD_N2	9.5	9	5	2851.63157277596	1.5513408728227218	0.11384891919476903	13.626311815650514	2.7934517918982503e-42	2.2347614335186002e-41	0.9885919862839343
G	LD_N2	10.8	10	5	2851.63157277596	1.9903958834019793	0.10975201019966288	18.135393418134342	1.6749612312288474e-73	1.339968984983078e-72	0.9885919862839343
G	pool	0	1	1	NA	0	0	NA	1	1	-0.008733880048096661
G	pool	1	2	1	2851.63157277596	-0.008733880048096661	0.09291820101894595	-0.0939953631508194	0.9251128400994767	0.9251128400994767	-0.008733880048096661
I	HL_5N2	0	26	26	NA	0	0	NA	1	1	2.3524184409530764
I	HL_5N2	2.2	27	26	8761.43457943236	0.012749469998675293	0.6254124125023242	0.020385700289611557	0.9837356909970835	0.9837356909970835	2.3524184409530764
I	HL_5N2	4.1	28	26	8761.43457943236	0.5030423267865684	0.6252652935769938	0.8045262258341304	0.42109312945492905	0.7486100079198739	2.3524184409530764
I	HL_5N2	5.2	29	26	8761.43457943236	0.7410135935387898	0.625269586517875	1.185110565932837	0.23597373403362523	0.3362972088743389	2.3524184409530764
I	HL_5N2	7.3	30	26	8761.43457943236	1.2688853680609178	0.6257062478248274	2.0279250406592624	0.04256789902091068	0.05239126033342854	2.3524184409530764
I	HL_5N2	8.8	31	26	8761.43457943236	1.9839237203021252	0.6252978982117757	3.1727656945205505	0.0015099432828446517	0.0021962811386831297	2.3524184409530764
I	HL_5N2	10.01	32	26	8761.43457943236	2.8400371990115736	0.6252589637962027	4.542177503171721	5.567613015831133e-6	1.1135226031662265e-5	2.3524184409530764
I	HL_5N2	11.6	33	26	8761.43457943236	3.433261537174098	0.6253024891125534	5.4905611235398695	4.0065880121915375e-8	9.157915456437799e-8	2.3524184409530764
I	HL_5O2	0	18	18	NA	0	0	NA	1	1	2.355151108560878
I	HL_5O2	2.3	19	18	8761.43457943236	-0.005469918454082479	0.625367004299543	-0.008746733384517449	0.9930212054609951	0.9930212054609951	2.355151108560878
I	HL_5O2	3.3	20	18	8761.43457943236	0.30749306937313436	0.6253516451779406	0.49171225780598815	0.6229227715829859	0.9966764345327775	2.355151108560878
I	HL_5O2	4.2	21	18	8761.43457943236	0.43289417223074605	0.6255445986216565	0.692027671863202	0.4889199513699228	0.734552133127869	2.355151108560878
I	HL_5O2	7.1	22	18	8761.43457943236	1.1344357519012764	0.6254471401939322	1.8137995667380016	0.06970858925043422	0.15933391828670676	2.355151108560878
I	HL_5O2	8.8	23	18	8761.43457943236	2.1010938514989825	0.6253613659634037	3.359807570239219	7.799677844127938e-4	0.001782783507229243	2.355151108560878
I	HL_5O2	9.6	24	18	8761.43457943236	3.1016200840214836	0.6253958051141882	4.9594513724874965	7.069254012549774e-7	1.6158294885828056e-6	2.355151108560878
I	HL_5O2	11.2	25	18	8761.43457943236	3.907175732093519	0.6254575211619752	6.246908223015317	4.186568852747913e-10	2.2328367214655537e-9	2.355151108560878
I	LD_N2	0	5	5	NA	0	0	NA	1	1	-0.9173148303492167
I	LD_N2	3.4	6	5	8761.43457943236	-0.14575614504690979	0.8844496356881087	-0.16479869419982332	0.8691024318672675	0.9459480587811423	-0.9173148303492167
I	LD_N2	5.8	7	5	8761.43457943236	-0.5875544781040347	0.8843852676293179	-0.664364841444083	0.5064568296993293	0.578807805370662	-0.9173148303492167
I	LD_N2	7.4	8	5	8761.43457943236	-0.5716072873777038	0.8866342594319601	-0.6446934362133891	0.5191258707474624	0.5191258707474624	-0.9173148303492167
I	LD_N2	9.5	9	5	8761.43457943236	-0.8451512710907836	0.8877011682030529	-0.9520673187820606	0.3410628420801556	0.3410628420801556	-0.9173148303492167
I	LD_N2	10.8	10	5	8761.43457943236	-1.325334868520888	0.8853531309575312	-1.496956211232354	0.13440465236708485	0.1433649625248905	-0.9173148303492167
I	pool	0	1	1	NA	0	0	NA	1	1	-0.3586878071676045
I	pool	1	2	1	8761.43457943236	-0.3586878071676045	0.72241563587087	-0.49651168850354044	0.6195334427849675	0.8260445903799566	-0.3586878071676045
K	HL_5N2	0	26	26	NA	0	0	NA	1	1	-2.420967417115206
K	HL_5N2	2.2	27	26	1831.5386606833722	-0.12234933769325715	0.22548215562580023	-0.5426120632636777	0.5873969314430845	0.9837356909970835	-2.420967417115206
K	HL_5N2	4.1	28	26	1831.5386606833722	-0.6515988605052596	0.22515984342296141	-2.8939390372608984	0.003804420176129544	0.020290240939357565	-2.420967417115206
K	HL_5N2	5.2	29	26	1831.5386606833722	-1.0283138448992497	0.22529071250107965	-4.5643863143906644	5.009575758415811e-6	3.9093332181901e-5	-2.420967417115206
K	HL_5N2	7.3	30	26	1831.5386606833722	-1.6348438664446239	0.23168754665270688	-7.056244023746381	1.7106331481856425e-12	9.123376790323426e-12	-2.420967417115206
K	HL_5N2	8.8	31	26	1831.5386606833722	-2.060099879851531	0.227594656851828	-9.051617943705626	1.4086540593611542e-19	7.512821649926156e-19	-2.420967417115206
K	HL_5N2	10.01	32	26	1831.5386606833722	-2.6051285779177618	0.22764777791414903	-11.443681119084822	2.5292162339467677e-30	2.0233729871574142e-29	-2.420967417115206
K	HL_5N2	11.6	33	26	1831.5386606833722	-2.247497017001655	0.2328678629329979	-9.651383358331062	4.849703354913374e-22	3.879762683930699e-21	-2.420967417115206
K	HL_5O2	0	18	18	NA	0	0	NA	1	1	-1.4886042757147266
K	HL_5O2	2.3	19	18	1831.5386606833722	-0.1530649961847909	0.2252672639947782	-0.6794817563387241	0.49683266325449393	0.9930212054609951	-1.4886042757147266
K	HL_5O2	3.3	20	18	1831.5386606833722	-0.35139689439115135	0.2252853462837817	-1.5597858457625233	0.11881049741452968	0.5571156537608166	-1.4886042757147266
K	HL_5O2	4.2	21	18	1831.5386606833722	-0.5309808890810235	0.22616294726805714	-2.3477801978397648	0.018885662422710173	0.10072353292112092	-1.4886042757147266
K	HL_5O2	7.1	22	18	1831.5386606833722	-1.0086799268792406	0.226555802956598	-4.452236110114012	8.49806465870698e-6	6.798451726965584e-5	-1.4886042757147266
K	HL_5O2	8.8	23	18	1831.5386606833722	-1.2429821438831314	0.22652174534286543	-5.487253075865816	4.082320731233324e-8	3.265856584986659e-7	-1.4886042757147266
K	HL_5O2	9.6	24	18	1831.5386606833722	-1.4187442208230405	0.22973932619646187	-6.175452171431023	6.597437703356878e-10	7.733138714206738e-9	-1.4886042757147266
K	HL_5O2	11.2	25	18	1831.5386606833722	-1.4559392308852641	0.23634470305089272	-6.160236350089694	7.263645238238814e-10	2.9054580952955255e-9	-1.4886042757147266
K	LD_N2	0	5	5	NA	0	0	NA	1	1	-1.3350981976926584
K	LD_N2	3.4	6	5	1831.5386606833722	-0.20532627440066775	0.3188004317681469	-0.6440589595875919	0.5195372019530726	0.9459480587811423	-1.3350981976926584
K	LD_N2	5.8	7	5	1831.5386606833722	-0.8668050361287182	0.31869944525247684	-2.71981972055843	0.006531751636721702	0.03483600872918241	-1.3350981976926584
K	LD_N2	7.4	8	5	1831.5386606833722	-1.1293047118152635	0.3265815563292885	-3.4579561825487732	5.44289900910124e-4	0.0012440912020802832	-1.3350981976926584
K	LD_N2	9.5	9	5	1831.5386606833722	-1.1179016678212865	0.3278582857070136	-3.409709977012096	6.503199529614604e-4	0.001156124360820374	-1.3350981976926584
K	LD_N2	10.8	10	5	1831.5386606833722	-1.3705037651793186	0.32112234794670586	-4.267855457405818	1.9736113467183283e-5	3.5086423941659165e-5	-1.3350981976926584
K	pool	0	1	1	NA	0	0	NA	1	1	0.7763065175005988
K	pool	1	2	1	1831.5386606833722	0.7763065175005988	0.26151758342026005	2.9684677693471584	0.0029928848779555103	0.014989635056388215	0.7763065175005988
WT	HL_5N2	0	26	26	NA	0	0	NA	1	1	2.6195224843673977
WT	HL_5N2	2.2	27	26	8410.113580120631	0.020934892664807355	0.6982458524686616	0.029982122472753173	0.9760813109611256	0.9837356909970835	2.6195224843673977
WT	HL_5N2	4.1	28	26	8410.113580120631	0.719262860356313	0.6980965862939643	1.0303199793236573	0.3028598232262123	0.6360557497204636	2.6195224843673977
WT	HL_5N2	5.2	29	26	8410.113580120631	0.9358930972258043	0.6981007019507797	1.3406276409843667	0.18004137829650912	0.2880662052744146	2.6195224843673977
WT	HL_5N2	7.3	30	26	8410.113580120631	1.2661295480108126	0.6985396638237055	1.8125378036233502	0.06990313819566397	0.07456334740870824	2.6195224843673977
WT	HL_5N2	8.8	31	26	8410.113580120631	2.1580641759242956	0.6981260451590948	3.091224272305294	0.0019933301505386182	0.002657773534051491	2.6195224843673977
WT	HL_5N2	10.01	32	26	8410.113580120631	3.1186693675705546	0.6980902892721775	4.46742980886047	7.916497378092127e-6	1.2666395804947405e-5	2.6195224843673977
WT	HL_5N2	11.6	33	26	8410.113580120631	3.77942562751778	0.6981233491213191	5.4136931994534905	6.173791287578668e-8	1.2347582575157335e-7	2.6195224843673977
WT	HL_5O2	0	18	18	NA	0	0	NA	1	1	2.2904013112498918
WT	HL_5O2	2.3	19	18	8410.113580120631	0.05630841874075892	0.6981908796807984	0.08064903220520758	0.9357210711135093	0.9930212054609951	2.2904013112498918
WT	HL_5O2	3.3	20	18	8410.113580120631	0.4522893831056939	0.698174074491613	0.6478174994324101	0.5171029956520401	0.9966764345327775	2.2904013112498918
WT	HL_5O2	4.2	21	18	8410.113580120631	0.6134685789576457	0.6983359137435133	0.8784720460230577	0.3796876013326413	0.734552133127869	2.2904013112498918
WT	HL_5O2	7.1	22	18	8410.113580120631	0.9374391886735925	0.6982911121388751	1.3424761856157723	0.17944164687994765	0.2610060318253784	2.2904013112498918
WT	HL_5O2	8.8	23	18	8410.113580120631	1.9338711613770665	0.6981956196698019	2.7698127958632184	0.005608851959326102	0.009971292372135291	2.2904013112498918
WT	HL_5O2	9.6	24	18	8410.113580120631	2.9054764141766465	0.6982347409135727	4.161174235437084	3.1661540120384454e-5	6.332308024076891e-5	2.2904013112498918
WT	HL_5O2	11.2	25	18	8410.113580120631	3.847565569280794	0.698286680820234	5.510008532256834	3.588163054235509e-8	8.201515552538305e-8	2.2904013112498918
WT	LD_N2	0	5	5	NA	0	0	NA	1	1	-1.5226938431711226
WT	LD_N2	3.4	6	5	8410.113580120631	-0.18882349052785896	0.9874464848474634	-0.19122402421335027	0.8483500823032353	0.9459480587811423	-1.5226938431711226
WT	LD_N2	5.8	7	5	8410.113580120631	-0.8547894745996277	0.9874096919750103	-0.8656887627767594	0.3866608640360518	0.5155478187147358	-1.5226938431711226
WT	LD_N2	7.4	8	5	8410.113580120631	-1.100931495853725	0.9905456434760213	-1.1114394405797778	0.26637924352698256	0.35517232470264337	-1.5226938431711226
WT	LD_N2	9.5	9	5	8410.113580120631	-1.5469137052188786	0.9926037738722446	-1.5584402819507894	0.11912891394738921	0.14662020178140212	-1.5226938431711226
WT	LD_N2	10.8	10	5	8410.113580120631	-1.9983124849115848	0.9889445267215279	-2.020651746297879	0.04331582823348062	0.05331178859505307	-1.5226938431711226
WT	pool	0	1	1	NA	0	0	NA	1	1	-0.6174506804673846
WT	pool	1	2	1	8410.113580120631	-0.6174506804673846	0.8065217413675785	-0.7655722701540624	0.4439308493739867	0.7892103988870874	-0.6174506804673846
mut1	HL_5N2	0	26	26	NA	0	0	NA	1	1	2.569031132284264
mut1	HL_5N2	2.2	27	26	8477.225288178033	0.04945210999924604	0.630215589756126	0.07846856028804759	0.9374553383439381	0.9837356909970835	2.569031132284264
mut1	HL_5N2	4.1	28	26	8477.225288178033	0.6291152024784372	0.6300484589213603	0.9985187545025969	0.3180278748602318	0.6360557497204636	2.569031132284264
mut1	HL_5N2	5.2	29	26	8477.225288178033	0.8522808074123495	0.6300533694091411	1.3527120856628565	0.17614762792582664	0.2880662052744146	2.569031132284264
mut1	HL_5N2	7.3	30	26	8477.225288178033	1.3869911363187695	0.6305160285705612	2.199771414952302	0.027823117028427404	0.03709748937123654	2.569031132284264
mut1	HL_5N2	8.8	31	26	8477.225288178033	2.1708516284482196	0.6300800728786307	3.44535833125194	5.7030282392665e-4	0.001013871686980711	2.569031132284264
mut1	HL_5N2	10.01	32	26	8477.225288178033	2.9913742841640607	0.630041333046289	4.747901649087974	2.055379352500682e-6	4.698009948572987e-6	2.569031132284264
mut1	HL_5N2	11.6	33	26	8477.225288178033	3.604615907449124	0.630085461639366	5.720836500608313	1.0600086564556355e-8	2.826689750548361e-8	2.569031132284264
mut1	HL_5O2	0	18	18	NA	0	0	NA	1	1	2.5326807984919926
mut1	HL_5O2	2.3	19	18	8477.225288178033	-0.008648107855389296	0.6301568929475212	-0.013723737615466346	0.9890503853513702	0.9930212054609951	2.5326807984919926
mut1	HL_5O2	3.3	20	18	8477.225288178033	0.33760122182680813	0.6301386278375163	0.5357570650530885	0.5921264589915924	0.9966764345327775	2.5326807984919926
mut1	HL_5O2	4.2	21	18	8477.225288178033	0.5238770243646279	0.6303355121373191	0.8311082182063397	0.40591249752043385	0.734552133127869	2.5326807984919926
mut1	HL_5O2	7.1	22	18	8477.225288178033	1.256568676703185	0.6302315993411279	1.9938204907796715	0.046171675434787	0.12312446782609866	2.5326807984919926
mut1	HL_5O2	8.8	23	18	8477.225288178033	2.28686703509656	0.6301421756086157	3.629128669078236	2.8437947819935606e-4	7.583452751982828e-4	2.5326807984919926
mut1	HL_5O2	9.6	24	18	8477.225288178033	3.257633174918998	0.6301774395444568	5.169390350238306	2.3485888329225757e-7	7.515484265352243e-7	2.5326807984919926
mut1	HL_5O2	11.2	25	18	8477.225288178033	4.029178477871835	0.6302421043326187	6.393064586090209	1.6259354153569605e-10	2.2328367214655537e-9	2.5326807984919926
mut1	LD_N2	0	5	5	NA	0	0	NA	1	1	-0.9979628244815234
mut1	LD_N2	3.4	6	5	8477.225288178033	-0.12683877596010443	0.8912149398549946	-0.14232119580574107	0.886826305107321	0.9459480587811423	-0.9979628244815234
mut1	LD_N2	5.8	7	5	8477.225288178033	-0.5036366693250751	0.8911392497655548	-0.5651604611261083	0.5719646273384581	0.6100956024943553	-0.9979628244815234
mut1	LD_N2	7.4	8	5	8477.225288178033	-0.7500961152936564	0.8938978616887417	-0.83912955544673	0.4013966124127822	0.4281563865736343	-0.9979628244815234
mut1	LD_N2	9.5	9	5	8477.225288178033	-1.0270523967670415	0.8951957700826656	-1.1472936212290188	0.25126028943696843	0.2871546164993925	-0.9979628244815234
mut1	LD_N2	10.8	10	5	8477.225288178033	-1.3541947314900589	0.8922118698816831	-1.5177950184294675	0.12906608132351471	0.1433649625248905	-0.9979628244815234
mut1	pool	0	1	1	NA	0	0	NA	1	1	-0.4250157976162183
mut1	pool	1	2	1	8477.225288178033	-0.4250157976162183	0.7279889855932096	-0.5838217418494178	0.5593402489035038	0.8260445903799566	-0.4250157976162183
mut2	HL_5N2	0	26	26	NA	0	0	NA	1	1	-2.2942205213990388
mut2	HL_5N2	2.2	27	26	2188.3114580802308	-0.11622301688667684	0.26711704706887457	-0.4351014589372479	0.6634887845012511	0.9837356909970835	-2.2942205213990388
mut2	HL_5N2	4.1	28	26	2188.3114580802308	-0.6450656493714265	0.2668899587388224	-2.4169723447808154	0.015650206124335243	0.06260082449734097	-2.2942205213990388
mut2	HL_5N2	5.2	29	26	2188.3114580802308	-0.945740641587207	0.2669709000606715	-3.5424858715773113	3.963746551640215e-4	0.001585498620656086	-2.2942205213990388
mut2	HL_5N2	7.3	30	26	2188.3114580802308	-1.473745409603069	0.27156671744464983	-5.426826319036849	5.7364898896857574e-8	1.8130462399571818e-7	-2.2942205213990388
mut2	HL_5N2	8.8	31	26	2188.3114580802308	-1.9668335021244798	0.26851404478866275	-7.324881287578458	2.391102842823572e-13	9.564411371294287e-13	-2.2942205213990388
mut2	HL_5N2	10.01	32	26	2188.3114580802308	-2.50976970933293	0.26854896936658074	-9.345668744336114	9.131059491233838e-21	4.869898395324713e-20	-2.2942205213990388
mut2	HL_5N2	11.6	33	26	2188.3114580802308	-2.2087542304022283	0.272445543937356	-8.10714023243519	5.182503681715405e-16	2.7640019635815496e-15	-2.2942205213990388
mut2	HL_5O2	0	18	18	NA	0	0	NA	1	1	-1.467958048793522
mut2	HL_5O2	2.3	19	18	2188.3114580802308	-0.16101492179245794	0.2669731252501477	-0.6031128475631794	0.5464336201858726	0.9930212054609951	-1.467958048793522
mut2	HL_5O2	3.3	20	18	2188.3114580802308	-0.385100943663465	0.2669885812095775	-1.4423873182844962	0.14919313941482396	0.5571156537608166	-1.467958048793522
mut2	HL_5O2	4.2	21	18	2188.3114580802308	-0.584414894380864	0.26764711359560966	-2.1835277299640956	0.028996969151162417	0.11598787660464967	-1.467958048793522
mut2	HL_5O2	7.1	22	18	2188.3114580802308	-0.9748002142359374	0.2678766887295116	-3.638988591576334	2.7371092335996296e-4	0.0010948436934398518	-1.467958048793522
mut2	HL_5O2	8.8	23	18	2188.3114580802308	-1.2148827632463202	0.26785471867099675	-4.535603364667801	5.743903808273686e-6	2.2975615233094744e-5	-1.467958048793522
mut2	HL_5O2	9.6	24	18	2188.3114580802308	-1.4167267211486603	0.27027068776982677	-5.241880770863324	1.5894806885271178e-7	6.357922754108471e-7	-1.467958048793522
mut2	HL_5O2	11.2	25	18	2188.3114580802308	-1.272425305379109	0.27472756792446185	-4.631589450567883	3.6286915961184276e-6	7.257383192236855e-6	-1.467958048793522
mut2	LD_N2	0	5	5	NA	0	0	NA	1	1	-1.2090512659142623
mut2	LD_N2	3.4	6	5	2188.3114580802308	-0.26778000150428444	0.37771062028319025	-0.7089554466419694	0.4783521253409232	0.9459480587811423	-1.2090512659142623
mut2	LD_N2	5.8	7	5	2188.3114580802308	-0.7057928857925636	0.37758583953454167	-1.8692249864629722	0.06159151938661945	0.19709286203718224	-1.2090512659142623
mut2	LD_N2	7.4	8	5	2188.3114580802308	-0.8897734031524828	0.38240690389604926	-2.3267712849513624	0.01997744149697751	0.02905809672287638	-1.2090512659142623
mut2	LD_N2	9.5	9	5	2188.3114580802308	-1.118414132241808	0.38429487272087526	-2.910301988478897	0.003610796841194887	0.004814395788259849	-1.2090512659142623
mut2	LD_N2	10.8	10	5	2188.3114580802308	-1.220529598994303	0.37911886131405864	-3.219385062415102	0.001284658494796388	0.0018685941742492918	-1.2090512659142623
mut2	pool	0	1	1	NA	0	0	NA	1	1	0.8448814313234447
mut2	pool	1	2	1	2188.3114580802308	0.8448814313234447	0.30948735167880514	2.729938482915085	0.006334614495190937	0.016892305320509164	0.8448814313234447
mut4	HL_5N2	0	26	26	NA	0	0	NA	1	1	-2.1968686412252727
mut4	HL_5N2	2.2	27	26	2074.314737343562	-0.006911626670618091	0.2031820892059427	-0.034016909155868344	0.9728636669476562	0.9837356909970835	-2.1968686412252727
mut4	HL_5N2	4.1	28	26	2074.314737343562	-0.6616102051271612	0.20289016158420753	-3.2609279817275243	0.0011104824123644838	0.00888385929891587	-2.1968686412252727
mut4	HL_5N2	5.2	29	26	2074.314737343562	-0.910222473357441	0.20299912505839673	-4.483873874311515	7.3299997841064375e-6	3.9093332181901e-5	-2.1968686412252727
mut4	HL_5N2	7.3	30	26	2074.314737343562	-1.531442331829653	0.20904765771663658	-7.325804788042725	2.374692571480629e-13	1.8997540571845032e-12	-2.1968686412252727
mut4	HL_5N2	8.8	31	26	2074.314737343562	-1.8611466423719536	0.20505627528092765	-9.076272549192545	1.123567762429833e-19	7.512821649926156e-19	-2.1968686412252727
mut4	HL_5N2	10.01	32	26	2074.314737343562	-2.3984096412555136	0.20509157271226072	-11.694335410945593	1.3624962266553118e-31	2.179993962648499e-30	-2.1968686412252727
mut4	HL_5N2	11.6	33	26	2074.314737343562	-2.066257388558586	0.20988004908076752	-9.8449442794033	7.207915664320184e-23	1.1532665062912295e-21	-2.1968686412252727
mut4	HL_5O2	0	18	18	NA	0	0	NA	1	1	-1.372870213530399
mut4	HL_5O2	2.3	19	18	2074.314737343562	-0.2144913015034033	0.20300479575855052	-1.0565824354145532	0.2907022002122493	0.9930212054609951	-1.372870213530399
mut4	HL_5O2	3.3	20	18	2074.314737343562	-0.3712107095908597	0.20301846762490228	-1.8284578439273322	0.06748086694206108	0.5398469355364887	-1.372870213530399
mut4	HL_5O2	4.2	21	18	2074.314737343562	-0.6172307192317591	0.20398238692795964	-3.0259020326580752	0.002478926071307633	0.019831408570461066	-1.372870213530399
mut4	HL_5O2	7.1	22	18	2074.314737343562	-0.8710309765831846	0.2041847983153077	-4.2658953250678096	1.9910211952736192e-5	1.0618779708125968e-4	-1.372870213530399
mut4	HL_5O2	8.8	23	18	2074.314737343562	-1.102756488280879	0.2041508678154736	-5.4016742621815865	6.602175816122871e-8	3.521160435265531e-7	-1.372870213530399
mut4	HL_5O2	9.6	24	18	2074.314737343562	-1.2042734885371884	0.20694000807586893	-5.819432886538181	5.90476268258772e-9	3.1492067640467836e-8	-1.372870213530399
mut4	HL_5O2	11.2	25	18	2074.314737343562	-1.2272862061261374	0.21274015794743892	-5.768944697452746	7.976947422333637e-9	2.552623175146764e-8	-1.372870213530399
mut4	LD_N2	0	5	5	NA	0	0	NA	1	1	-1.2802976249566949
mut4	LD_N2	3.4	6	5	2074.314737343562	-0.38189504449945333	0.2872619348281098	-1.3294314289429596	0.18370567460689238	0.9459480587811423	-1.2802976249566949
mut4	LD_N2	5.8	7	5	2074.314737343562	-0.9597440168118827	0.28712998128175715	-3.3425419823020768	8.301479672472137e-4	0.0066411837379777095	-1.2802976249566949
mut4	LD_N2	7.4	8	5	2074.314737343562	-0.9856869532774083	0.29356461832933145	-3.357649020808185	7.860835776284563e-4	0.0015721671552569125	-1.2802976249566949
mut4	LD_N2	9.5	9	5	2074.314737343562	-0.9348012384592518	0.2944466459584609	-3.174772921648865	0.0014995379976336114	0.002181146178376162	-1.2802976249566949
mut4	LD_N2	10.8	10	5	2074.314737343562	-0.7291392971539042	0.2883571163685493	-2.5285982407383734	0.011451903204767537	0.015269204273023383	-1.2802976249566949
mut4	pool	0	1	1	NA	0	0	NA	1	1	0.8679263136282455
mut4	pool	1	2	1	2074.314737343562	0.8679263136282455	0.23605236708583355	3.6768380014280875	2.3614289801638595e-4	0.0018891431841310876	0.8679263136282455
mut5	HL_5N2	0	26	26	NA	0	0	NA	1	1	0.5604824635320355
mut5	HL_5N2	2.2	27	26	3017.813296186295	0.011177162200721354	0.08163101969391137	0.13692297661638822	0.8910916771673286	0.9837356909970835	0.5604824635320355
mut5	HL_5N2	4.1	28	26	3017.813296186295	0.03692581561203362	0.0805367509243031	0.4584964651323019	0.6465958015166435	0.7958102172512537	0.5604824635320355
mut5	HL_5N2	5.2	29	26	3017.813296186295	0.21534752960275472	0.08060322836602253	2.671698565532051	0.007546840743077314	0.019989792258075147	0.5604824635320355
mut5	HL_5N2	7.3	30	26	3017.813296186295	0.5148523825652886	0.08414026357118755	6.118977534812375	9.417767902993329e-10	3.7671071611973315e-9	0.5604824635320355
mut5	HL_5N2	8.8	31	26	3017.813296186295	0.5614176955933642	0.08155498062070995	6.883916731025482	5.8228919710261754e-12	1.8633254307283764e-11	0.5604824635320355
mut5	HL_5N2	10.01	32	26	3017.813296186295	0.500068368121456	0.08119391184537357	6.158939220391189	7.323382455100767e-10	1.952901988026871e-9	0.5604824635320355
mut5	HL_5N2	11.6	33	26	3017.813296186295	0.55394887254755	0.08377386958293366	6.6124302876943855	3.780611713280602e-11	1.2097957482497928e-10	0.5604824635320355
mut5	HL_5O2	0	18	18	NA	0	0	NA	1	1	0.18305283433962172
mut5	HL_5O2	2.3	19	18	3017.813296186295	-0.002867609013846587	0.08120414331997608	-0.035313580029372224	0.9718296947877213	0.9930212054609951	0.18305283433962172
